trial,value,state,STOP_LOSS_PCT,total_trades,win_rate,sharpe_ratio,max_drawdown_pct,final_capital
267,-1000.0,TrialState.COMPLETE,0.06491859128022211,,,,,
268,-1000.0,TrialState.COMPLETE,0.04206944437647389,,,,,
269,-1000.0,TrialState.COMPLETE,0.03646797496751562,,,,,
270,-1000.0,TrialState.COMPLETE,0.05814229416242742,,,,,
271,-1000.0,TrialState.COMPLETE,0.02326919980799319,,,,,
272,-1000.0,TrialState.COMPLETE,0.08975336647041177,,,,,
273,-1000.0,TrialState.COMPLETE,0.03182733552512898,,,,,
274,-1000.0,TrialState.COMPLETE,0.04505845147723619,,,,,
275,-1000.0,TrialState.COMPLETE,0.05365192133649517,,,,,
276,-1000.0,TrialState.COMPLETE,0.049709325436306045,,,,,
277,-1000.0,TrialState.COMPLETE,0.04035319121325444,,,,,
278,-1000.0,TrialState.COMPLETE,0.025004691922768673,,,,,
279,-1000.0,TrialState.COMPLETE,0.061178869521758,,,,,
280,-1000.0,TrialState.COMPLETE,0.04862128889292455,,,,,
281,-1000.0,TrialState.COMPLETE,0.04339083599767331,,,,,
282,-1000.0,TrialState.COMPLETE,0.053529974170137704,,,,,
283,-1000.0,TrialState.COMPLETE,0.11663528555461913,,,,,
284,-1000.0,TrialState.COMPLETE,0.03800905757485532,,,,,
285,-1000.0,TrialState.COMPLETE,0.028819278930978985,,,,,
286,-1000.0,TrialState.COMPLETE,0.02030184606350486,,,,,
287,-1000.0,TrialState.COMPLETE,0.055635918334127475,,,,,
288,-1000.0,TrialState.COMPLETE,0.03268000624597856,,,,,
289,-1000.0,TrialState.COMPLETE,0.04502624992950693,,,,,
290,-1000.0,TrialState.COMPLETE,0.05040482323479807,,,,,
291,-1000.0,TrialState.COMPLETE,0.05846606583468511,,,,,
292,-1000.0,TrialState.COMPLETE,0.041194883253675325,,,,,
293,-1000.0,TrialState.COMPLETE,0.047680206697469904,,,,,
294,-1000.0,TrialState.COMPLETE,0.035877135302551974,,,,,
295,-1000.0,TrialState.COMPLETE,0.06355951731404076,,,,,
296,-1000.0,TrialState.COMPLETE,0.025694307143692925,,,,,
297,-1000.0,TrialState.COMPLETE,0.052602542422371536,,,,,
298,-1000.0,TrialState.COMPLETE,0.04646555915246936,,,,,
299,-1000.0,TrialState.COMPLETE,0.07236781035386128,,,,,
300,-1000.0,TrialState.COMPLETE,0.029922228651910375,,,,,
301,-1000.0,TrialState.COMPLETE,0.05613579151632172,,,,,
302,-1000.0,TrialState.COMPLETE,0.041081507678773437,,,,,
303,-1000.0,TrialState.COMPLETE,0.05036292333206955,,,,,
304,-1000.0,TrialState.COMPLETE,0.06738413276774738,,,,,
305,-1000.0,TrialState.COMPLETE,0.03480563627702879,,,,,
306,-1000.0,TrialState.COMPLETE,0.043910254391119535,,,,,
307,-1000.0,TrialState.COMPLETE,0.05984012718198411,,,,,
308,-1000.0,TrialState.COMPLETE,0.02359397661390063,,,,,
309,-1000.0,TrialState.COMPLETE,0.037947670974830136,,,,,
310,-1000.0,TrialState.COMPLETE,0.05303945197984845,,,,,
311,-1000.0,TrialState.COMPLETE,0.047413253969140416,,,,,
312,-1000.0,TrialState.COMPLETE,0.07869265706018502,,,,,
313,-1000.0,TrialState.COMPLETE,0.0332461124588909,,,,,
314,-1000.0,TrialState.COMPLETE,0.027952539245691212,,,,,
315,-1000.0,TrialState.COMPLETE,0.05022914844049638,,,,,
316,-1000.0,TrialState.COMPLETE,0.05578790114873647,,,,,
317,-1000.0,TrialState.COMPLETE,0.043125601268100326,,,,,
318,-1000.0,TrialState.COMPLETE,0.03929366547827553,,,,,
319,-1000.0,TrialState.COMPLETE,0.05176435953911696,,,,,
320,-1000.0,TrialState.COMPLETE,0.04692138314007825,,,,,
321,-1000.0,TrialState.COMPLETE,0.02020217945759331,,,,,
322,-1000.0,TrialState.COMPLETE,0.0574392691774783,,,,,
323,-1000.0,TrialState.COMPLETE,0.06159526670672522,,,,,
324,-1000.0,TrialState.COMPLETE,0.024495412587834216,,,,,
325,-1000.0,TrialState.COMPLETE,0.03064417647887972,,,,,
326,-1000.0,TrialState.COMPLETE,0.04359507356518023,,,,,
327,-1000.0,TrialState.COMPLETE,0.03642723920334117,,,,,
328,-1000.0,TrialState.COMPLETE,0.05370880974512872,,,,,
329,-1000.0,TrialState.COMPLETE,0.04815547576640178,,,,,
330,-1000.0,TrialState.COMPLETE,0.04109753675647874,,,,,
331,-1000.0,TrialState.COMPLETE,0.04519370612361913,,,,,
332,-1000.0,TrialState.COMPLETE,0.08310522981434984,,,,,
333,-1000.0,TrialState.COMPLETE,0.050627385473472446,,,,,
334,-1000.0,TrialState.COMPLETE,0.028015172456137067,,,,,
335,-1000.0,TrialState.COMPLETE,0.14618134058247884,,,,,
336,-1000.0,TrialState.COMPLETE,0.06448369257168765,,,,,
337,-1000.0,TrialState.COMPLETE,0.05871425667586168,,,,,
338,-1000.0,TrialState.COMPLETE,0.03802669554686466,,,,,
339,-1000.0,TrialState.COMPLETE,0.05468135426295427,,,,,
340,-1000.0,TrialState.COMPLETE,0.03365450898493784,,,,,
341,-1000.0,TrialState.COMPLETE,0.04641233642275293,,,,,
342,-1000.0,TrialState.COMPLETE,0.025043999372909333,,,,,
343,-1000.0,TrialState.COMPLETE,0.050878099150001126,,,,,
344,-1000.0,TrialState.COMPLETE,0.10682674567192078,,,,,
345,-1000.0,TrialState.COMPLETE,0.041983486608818336,,,,,
346,-1000.0,TrialState.COMPLETE,0.030931059631690454,,,,,
347,-1000.0,TrialState.COMPLETE,0.05659708622338022,,,,,
348,-1000.0,TrialState.COMPLETE,0.09927926041412029,,,,,
349,-1000.0,TrialState.COMPLETE,0.04826674155112797,,,,,
350,-1000.0,TrialState.COMPLETE,0.022587782604136717,,,,,
351,-1000.0,TrialState.COMPLETE,0.06819370181905454,,,,,
352,-1000.0,TrialState.COMPLETE,0.04010965239838453,,,,,
353,-1000.0,TrialState.COMPLETE,0.035097492073124036,,,,,
354,-1000.0,TrialState.COMPLETE,0.05262122216825748,,,,,
355,-1000.0,TrialState.COMPLETE,0.16078901265126588,,,,,
356,-1000.0,TrialState.COMPLETE,0.1326275047311323,,,,,
